Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3971744,-,b'Western Australia',b'Australia',-28.46,114.55,8,83,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,11,12,22,0,18.400000000000002,1.06,0.055900000000000005,0.7000000000000001,0,0,0,1,14.5,0,0,0,0,0.28600000000000003,78.06,124.52,0.2,1011,1.9000000000000001,234,3.5
2020,11,12,23,0,18.2,1.07,0.0572,0.7000000000000001,0,0,0,1,14.600000000000001,0,0,0,0,0.28500000000000003,79.69,130.95,0.2,1010,2,235,3.4000000000000004
2020,11,13,0,0,18.1,1.09,0.0579,0.7000000000000001,0,0,0,1,14.700000000000001,0,0,0,0,0.28400000000000003,80.56,133.59,0.2,1010,2,237,3.3000000000000003
2020,11,13,1,0,18.1,1.12,0.0591,0.7000000000000001,0,0,0,1,14.8,0,0,0,0,0.28400000000000003,80.9,131.8,0.2,1009,2,241,3.2
2020,11,13,2,0,18.1,1.1500000000000001,0.0606,0.7000000000000001,0,0,0,1,14.8,0,0,0,0,0.28400000000000003,81.10000000000001,126.03,0.2,1008,2.1,247,3
2020,11,13,3,0,18.3,1.18,0.0626,0.7000000000000001,0,0,0,1,14.9,0,0,0,0,0.28400000000000003,80.49,117.37,0.2,1008,2.2,254,2.8000000000000003
2020,11,13,4,0,18.400000000000002,1.2,0.0653,0.7000000000000001,0,0,0,1,15,0,0,0,0,0.28500000000000003,80.52,106.86,0.2,1008,2.3000000000000003,262,2.8000000000000003
2020,11,13,5,0,18.5,1.21,0.06860000000000001,0.7000000000000001,0,0,0,1,15.100000000000001,0,0,0,0,0.28500000000000003,80.67,95.19,0.2,1008,2.4000000000000004,269,2.7
2020,11,13,6,0,19.400000000000002,1.22,0.07200000000000001,0.7000000000000001,37,400,88,3,15.3,35,0,3,35,0.28500000000000003,76.99,82.69,0.2,1008,2.5,276,3
2020,11,13,7,0,20.200000000000003,1.23,0.075,0.7000000000000001,70,694,307,1,15.3,70,694,0,307,0.28600000000000003,73.47,69.94,0.2,1009,2.6,282,3.3000000000000003
2020,11,13,8,0,21,1.25,0.0781,0.7000000000000001,89,826,541,2,15.4,193,12,0,199,0.28600000000000003,70.44,56.870000000000005,0.2,1009,2.6,286,3.5
2020,11,13,9,0,21.700000000000003,1.27,0.0809,0.7000000000000001,103,895,750,1,15.600000000000001,103,895,0,750,0.28600000000000003,68.21000000000001,43.7,0.2,1008,2.7,285,4
2020,11,13,10,0,22.400000000000002,1.28,0.0859,0.7000000000000001,114,934,918,2,15.8,442,163,0,583,0.28600000000000003,66.28,30.650000000000002,0.2,1008,2.7,281,4.6000000000000005
2020,11,13,11,0,22.900000000000002,1.24,0.1,0.7000000000000001,127,946,1026,1,16,127,946,0,1026,0.28600000000000003,65.22,18.36,0.2,1007,2.7,280,5.1000000000000005
2020,11,13,12,0,23.1,1.24,0.0974,0.7000000000000001,128,957,1069,2,16.3,517,251,0,763,0.28600000000000003,65.42,10.48,0.2,1007,2.7,279,5.6000000000000005
2020,11,13,13,0,23.1,1.24,0.0965,0.7000000000000001,126,952,1041,0,16.5,126,952,0,1041,0.28700000000000003,66.38,16.13,0.2,1006,2.7,277,6.1000000000000005
2020,11,13,14,0,23,1.24,0.0916,0.7000000000000001,119,935,945,2,16.7,435,309,0,708,0.28700000000000003,67.58,28.04,0.2,1006,2.7,275,6.4
2020,11,13,15,0,22.700000000000003,1.25,0.0908,0.7000000000000001,110,897,787,0,16.8,110,897,0,787,0.28800000000000003,69.34,41.01,0.2,1005,2.7,274,6.4
2020,11,13,16,0,22.3,1.25,0.0888,0.7000000000000001,97,834,585,0,16.900000000000002,97,834,0,585,0.289,71.67,54.17,0.2,1005,2.6,274,6.300000000000001
2020,11,13,17,0,21.700000000000003,1.24,0.0872,0.7000000000000001,78,715,354,2,17.1,160,199,0,237,0.289,75.13,67.26,0.2,1005,2.6,273,6.1000000000000005
2020,11,13,18,0,21,1.23,0.0847,0.7000000000000001,47,465,127,0,17.3,47,465,0,127,0.29,79.36,80.09,0.2,1005,2.6,273,5.7
2020,11,13,19,0,20.3,1.23,0.0823,0.7000000000000001,0,0,0,1,17.5,0,0,0,0,0.291,84.15,92.65,0.2,1006,2.6,276,5.2
2020,11,13,20,0,20,1.25,0.08030000000000001,0.7000000000000001,0,0,0,1,17.7,0,0,0,0,0.291,86.74,104.46000000000001,0.2,1006,2.7,279,5.1000000000000005
2020,11,13,21,0,19.8,1.26,0.0779,0.7000000000000001,0,0,0,3,17.900000000000002,0,0,0,0,0.291,88.57000000000001,115.22,0.2,1006,2.7,284,5
2020,11,13,22,0,19.700000000000003,1.26,0.0746,0.7000000000000001,0,0,0,3,18,0,0,0,0,0.291,89.72,124.29,0.2,1006,2.7,289,5
2020,11,13,23,0,19.6,1.25,0.0717,0.7000000000000001,0,0,0,3,18,0,0,0,0,0.29,90.68,130.69,0.2,1005,2.8000000000000003,293,5.300000000000001
2020,11,14,0,0,19.6,1.23,0.0679,0.7000000000000001,0,0,0,1,18.1,0,0,0,0,0.289,91.03,133.32,0.2,1004,2.8000000000000003,297,5.800000000000001
2020,11,14,1,0,19.6,1.16,0.0653,0.7000000000000001,0,0,0,1,18.2,0,0,0,0,0.28800000000000003,91.36,131.55,0.2,1003,2.8000000000000003,299,6.300000000000001
2020,11,14,2,0,19.700000000000003,1.04,0.06620000000000001,0.7000000000000001,0,0,0,3,18.2,0,0,0,0,0.28800000000000003,91.03,125.82000000000001,0.2,1003,2.8000000000000003,299,6.7
2020,11,14,3,0,19.8,0.88,0.0724,0.7000000000000001,0,0,0,1,18.2,0,0,0,0,0.28800000000000003,90.74,117.2,0.2,1003,2.9000000000000004,299,7.1000000000000005
2020,11,14,4,0,20,0.71,0.08710000000000001,0.7000000000000001,0,0,0,3,18.3,0,0,0,0,0.28800000000000003,89.93,106.72,0.2,1002,3,298,7.300000000000001
2020,11,14,5,0,20.1,0.5700000000000001,0.10880000000000001,0.7000000000000001,0,0,0,3,18.5,0,0,0,0,0.28800000000000003,90.27,95.08,0.2,1003,3,295,7.4
2020,11,14,6,0,20.400000000000002,0.48,0.1269,0.7000000000000001,48,266,82,1,18.5,48,266,0,82,0.28800000000000003,88.64,82.61,0.2,1003,2.9000000000000004,283,7.7
2020,11,14,7,0,21,0.52,0.11410000000000001,0.7000000000000001,87,620,301,3,17.7,140,80,0,168,0.289,81.36,69.86,0.2,1004,2.6,265,8.4
2020,11,14,8,0,21.3,0.6,0.0917,0.7000000000000001,101,808,543,3,16.6,239,271,0,387,0.29,74.77,56.81,0.2,1005,2.3000000000000003,253,8.700000000000001
2020,11,14,9,0,21.3,0.66,0.0762,0.7000000000000001,106,910,765,3,16,353,206,0,503,0.291,71.73,43.63,0.2,1005,2,250,8.5
2020,11,14,10,0,21.400000000000002,0.7000000000000001,0.0664,0.7000000000000001,109,968,942,2,15.5,437,241,0,644,0.292,69.2,30.57,0.2,1005,1.8,251,8.200000000000001
2020,11,14,11,0,21.5,0.6900000000000001,0.0625,0.7000000000000001,112,993,1055,3,15.100000000000001,452,58,0,507,0.292,67.05,18.23,0.2,1005,1.8,250,8.200000000000001
2020,11,14,12,0,21.6,0.68,0.0584,0.7000000000000001,111,1007,1102,3,14.700000000000001,342,19,0,362,0.291,64.87,10.23,0.2,1005,1.7000000000000002,249,8.5
2020,11,14,13,0,21.5,0.64,0.0582,0.7000000000000001,111,1002,1074,2,14.3,428,486,0,895,0.291,63.4,15.93,0.2,1005,1.7000000000000002,247,8.5
2020,11,14,14,0,21.400000000000002,0.49,0.0734,0.7000000000000001,117,970,975,2,13.8,435,315,0,713,0.292,61.99,27.89,0.2,1005,1.6,246,8.4
2020,11,14,15,0,21,0.52,0.0711,0.7000000000000001,108,935,815,1,13.5,108,935,0,815,0.293,62.14,40.88,0.2,1005,1.6,245,8.4
2020,11,14,16,0,20.400000000000002,0.5700000000000001,0.0718,0.7000000000000001,95,866,604,1,13.4,95,866,0,604,0.294,64.12,54.04,0.2,1006,1.7000000000000002,245,8.200000000000001
2020,11,14,17,0,19.700000000000003,0.58,0.0758,0.7000000000000001,79,737,366,3,13.4,90,0,0,90,0.296,66.9,67.12,0.2,1007,1.8,244,7.9
2020,11,14,18,0,19.200000000000003,0.51,0.10070000000000001,0.7000000000000001,56,426,130,0,13.4,56,426,0,130,0.296,69.19,79.94,0.2,1007,1.8,244,7.2
2020,11,14,19,0,19.1,0.46,0.1333,0.7000000000000001,0,0,0,3,13.600000000000001,0,0,0,0,0.298,70.25,92.48,0.2,1008,1.9000000000000001,243,6.7
2020,11,14,20,0,19.200000000000003,0.43,0.1531,0.7000000000000001,0,0,0,1,13.700000000000001,0,0,0,0,0.299,70.60000000000001,104.28,0.2,1008,1.9000000000000001,240,6.800000000000001
2020,11,14,21,0,19.1,0.41000000000000003,0.1711,0.7000000000000001,0,0,0,3,13.8,0,0,0,0,0.301,71.29,115.01,0.2,1009,1.9000000000000001,233,7.2
2020,11,14,22,0,18.900000000000002,0.45,0.16570000000000001,0.7000000000000001,0,0,0,1,13.4,0,0,0,0,0.301,70.36,124.05,0.2,1009,1.8,228,7.6000000000000005
2020,11,14,23,0,18.6,0.52,0.1335,0.7000000000000001,0,0,0,1,12.700000000000001,0,0,0,0,0.299,68.61,130.43,0.2,1009,1.6,225,7.7
2020,11,15,0,0,18,0.63,0.0951,0.7000000000000001,0,0,0,1,12.200000000000001,0,0,0,0,0.298,69.01,133.06,0.2,1010,1.4000000000000001,221,7.300000000000001
2020,11,15,1,0,17.5,0.7000000000000001,0.0719,0.7000000000000001,0,0,0,1,12,0,0,0,0,0.298,70.08,131.32,0.2,1009,1.3,216,6.800000000000001
2020,11,15,2,0,17,0.74,0.061900000000000004,0.7000000000000001,0,0,0,1,11.9,0,0,0,0,0.296,72,125.62,0.2,1010,1.2000000000000002,211,6.1000000000000005
2020,11,15,3,0,16.7,0.79,0.0568,0.7000000000000001,0,0,0,1,11.8,0,0,0,0,0.296,73.04,117.04,0.2,1010,1.2000000000000002,206,5.5
2020,11,15,4,0,16.6,0.8300000000000001,0.0492,0.7000000000000001,0,0,0,1,11.700000000000001,0,0,0,0,0.296,72.8,106.59,0.2,1011,1.2000000000000002,202,5.1000000000000005
2020,11,15,5,0,16.5,0.84,0.0449,0.7000000000000001,0,0,0,3,11.600000000000001,0,0,0,0,0.296,72.73,94.98,0.2,1012,1.2000000000000002,200,4.9
2020,11,15,6,0,17.400000000000002,0.89,0.0444,0.7000000000000001,36,486,99,1,11.4,36,486,0,99,0.296,67.9,82.52,0.2,1013,1.2000000000000002,198,5.1000000000000005
2020,11,15,7,0,18.2,0.93,0.0442,0.7000000000000001,62,778,331,0,11.200000000000001,62,778,0,331,0.295,63.52,69.79,0.2,1013,1.2000000000000002,195,4.9
2020,11,15,8,0,18.900000000000002,0.99,0.0497,0.7000000000000001,80,893,570,0,11,80,893,0,570,0.295,60.11,56.74,0.2,1014,1.3,194,4.7
2020,11,15,9,0,19.700000000000003,1.05,0.0641,0.7000000000000001,99,947,785,1,10.8,99,947,0,785,0.294,56.51,43.57,0.2,1014,1.3,196,4.800000000000001
2020,11,15,10,0,20.200000000000003,1.06,0.07390000000000001,0.7000000000000001,112,979,956,0,10.600000000000001,112,979,0,956,0.295,54.08,30.5,0.2,1014,1.3,199,4.9
2020,11,15,11,0,20.700000000000003,0.6900000000000001,0.07300000000000001,0.7000000000000001,120,995,1065,0,10.600000000000001,120,995,0,1065,0.295,52.4,18.11,0.2,1015,1.4000000000000001,201,5.4
2020,11,15,12,0,21,0.66,0.06380000000000001,0.7000000000000001,116,1010,1111,0,10.600000000000001,116,1010,0,1111,0.296,51.300000000000004,9.98,0.2,1014,1.4000000000000001,199,5.5
2020,11,15,13,0,21.1,0.71,0.0589,0.7000000000000001,111,1013,1087,0,10.4,111,1013,0,1087,0.296,50.59,15.73,0.2,1014,1.3,198,5.2
2020,11,15,14,0,21.1,0.71,0.06520000000000001,0.7000000000000001,111,989,987,0,10.3,111,989,0,987,0.295,50.25,27.740000000000002,0.2,1014,1.3,197,5
2020,11,15,15,0,21,0.76,0.066,0.7000000000000001,103,953,826,0,10.4,103,953,0,826,0.295,50.72,40.74,0.2,1014,1.3,197,5.2
2020,11,15,16,0,20.700000000000003,0.76,0.0658,0.7000000000000001,92,890,616,0,10.700000000000001,92,890,0,616,0.294,52.56,53.910000000000004,0.2,1014,1.3,196,5.5
2020,11,15,17,0,20.1,0.71,0.06670000000000001,0.7000000000000001,76,771,377,0,11.100000000000001,76,771,0,377,0.292,56.29,66.98,0.2,1015,1.3,194,6.2
2020,11,15,18,0,19.200000000000003,0.7000000000000001,0.0666,0.7000000000000001,49,519,141,0,11.5,49,519,0,141,0.291,60.83,79.79,0.2,1015,1.3,188,6
2020,11,15,19,0,18.5,0.77,0.0697,0.7000000000000001,0,0,0,1,11.8,0,0,0,0,0.291,64.93,92.32000000000001,0.2,1015,1.2000000000000002,182,5.300000000000001
2020,11,15,20,0,18.2,0.8300000000000001,0.0781,0.7000000000000001,0,0,0,1,12.200000000000001,0,0,0,0,0.292,67.87,104.09,0.2,1016,1.2000000000000002,180,5.5
2020,11,15,21,0,18.1,0.87,0.085,0.7000000000000001,0,0,0,1,12.4,0,0,0,0,0.293,69.53,114.8,0.2,1016,1.2000000000000002,176,5.9
2020,11,15,22,0,17.900000000000002,0.89,0.0852,0.7000000000000001,0,0,0,1,12.600000000000001,0,0,0,0,0.294,71.31,123.82000000000001,0.2,1016,1.2000000000000002,172,6
2020,11,15,23,0,17.8,0.91,0.0844,0.7000000000000001,0,0,0,1,12.8,0,0,0,0,0.296,72.5,130.18,0.2,1016,1.2000000000000002,170,6
2020,11,16,0,0,17.6,0.89,0.07730000000000001,0.7000000000000001,0,0,0,1,12.9,0,0,0,0,0.297,73.81,132.81,0.2,1015,1.2000000000000002,167,6
2020,11,16,1,0,17.3,0.8300000000000001,0.0644,0.7000000000000001,0,0,0,1,12.9,0,0,0,0,0.298,75.48,131.08,0.2,1015,1.2000000000000002,163,5.9
2020,11,16,2,0,16.900000000000002,0.8200000000000001,0.059300000000000005,0.7000000000000001,0,0,0,1,12.9,0,0,0,0,0.298,77.29,125.42,0.2,1015,1.2000000000000002,155,5.800000000000001
2020,11,16,3,0,16.5,0.87,0.0636,0.7000000000000001,0,0,0,1,12.8,0,0,0,0,0.298,78.92,116.88,0.2,1014,1.2000000000000002,146,5.9
2020,11,16,4,0,16.2,0.9400000000000001,0.076,0.7000000000000001,0,0,0,1,12.700000000000001,0,0,0,0,0.296,79.65,106.47,0.2,1015,1.2000000000000002,139,6
2020,11,16,5,0,16,0.98,0.083,0.7000000000000001,0,0,0,1,12.4,0,0,0,0,0.296,79.22,94.88,0.2,1015,1.3,133,6.300000000000001
2020,11,16,6,0,16.3,1.01,0.08360000000000001,0.7000000000000001,42,411,96,0,11.9,42,411,0,96,0.296,75.38,82.44,0.2,1016,1.2000000000000002,123,7
2020,11,16,7,0,17.3,1.02,0.0751,0.7000000000000001,72,732,326,0,11.100000000000001,72,732,0,326,0.297,66.97,69.73,0.2,1016,1.2000000000000002,115,7.300000000000001
2020,11,16,8,0,18.8,1.02,0.0661,0.7000000000000001,87,881,571,0,10.5,87,881,0,571,0.298,58.35,56.69,0.2,1016,1.1,109,6.9
2020,11,16,9,0,20.700000000000003,1.01,0.0604,0.7000000000000001,96,958,791,0,9.9,96,958,0,791,0.297,49.82,43.52,0.2,1016,1.1,107,6
2020,11,16,10,0,23,1.03,0.058,0.7000000000000001,103,1000,965,0,9,103,1000,0,965,0.295,40.910000000000004,30.43,0.2,1015,1.1,106,4.7
2020,11,16,11,0,24.8,1.06,0.0565,0.7000000000000001,106,1023,1079,0,8.5,106,1023,0,1079,0.294,35.410000000000004,18,0.2,1014,1.1,115,3.2
2020,11,16,12,0,26,1.11,0.055900000000000005,0.7000000000000001,107,1031,1124,0,7.9,107,1031,0,1124,0.294,31.740000000000002,9.74,0.2,1013,1.1,142,2.4000000000000004
2020,11,16,13,0,26.5,1.16,0.0577,0.7000000000000001,107,1026,1095,0,8.1,107,1026,0,1095,0.294,31.28,15.530000000000001,0.2,1012,1.1,174,2.8000000000000003
2020,11,16,14,0,26.400000000000002,1.19,0.057600000000000005,0.7000000000000001,103,1008,997,0,8.9,103,1008,0,997,0.293,33.25,27.59,0.2,1011,1.1,190,4
2020,11,16,15,0,26.200000000000003,1.18,0.0558,0.7000000000000001,95,972,832,0,9.8,95,972,0,832,0.292,35.56,40.61,0.2,1011,1.2000000000000002,195,5.2
2020,11,16,16,0,25.700000000000003,1.18,0.058600000000000006,0.7000000000000001,86,905,621,0,10.3,86,905,0,621,0.291,37.97,53.77,0.2,1010,1.3,197,6.4
2020,11,16,17,0,24.6,1.1400000000000001,0.061900000000000004,0.7000000000000001,71,785,380,0,11.100000000000001,71,785,0,380,0.291,42.79,66.85,0.2,1011,1.4000000000000001,196,7.800000000000001
2020,11,16,18,0,22.3,1.05,0.06280000000000001,0.7000000000000001,46,539,143,0,12.700000000000001,46,539,0,143,0.29,54.44,79.64,0.2,1011,1.5,191,9.1
2020,11,16,19,0,20.6,0.99,0.0641,0.7000000000000001,0,0,0,0,13.9,0,0,0,0,0.29,65.48,92.15,0.2,1012,1.5,184,8.9
2020,11,16,20,0,20,0.97,0.0653,0.7000000000000001,0,0,0,1,14.4,0,0,0,0,0.29,70.13,103.91,0.2,1012,1.6,178,8.200000000000001
2020,11,16,21,0,19.700000000000003,0.97,0.0659,0.7000000000000001,0,0,0,1,14.5,0,0,0,0,0.29,71.78,114.60000000000001,0.2,1012,1.6,174,7.7
2020,11,16,22,0,19.400000000000002,1.02,0.0731,0.7000000000000001,0,0,0,1,14.5,0,0,0,0,0.289,73.23,123.58,0.2,1011,1.5,168,7
2020,11,16,23,0,19.200000000000003,1.08,0.0854,0.7000000000000001,0,0,0,8,14.5,0,0,0,0,0.28800000000000003,74.18,129.93,0.2,1011,1.5,167,6.5
2020,11,17,0,0,19.1,1.1,0.0946,0.7000000000000001,0,0,0,3,14.5,0,0,0,0,0.28700000000000003,74.82000000000001,132.56,0.2,1010,1.6,173,6.7
2020,11,17,1,0,18.900000000000002,1.08,0.09530000000000001,0.7000000000000001,0,0,0,7,14.700000000000001,0,0,0,0,0.28600000000000003,76.42,130.86,0.2,1010,1.6,176,7.1000000000000005
2020,11,17,2,0,18.8,1.05,0.0946,0.7000000000000001,0,0,0,6,14.700000000000001,0,0,0,0,0.28500000000000003,77.32000000000001,125.23,0.2,1009,1.6,178,7.2
2020,11,17,3,0,18.6,1.02,0.0945,0.7000000000000001,0,0,0,8,14.9,0,0,0,0,0.28500000000000003,78.94,116.73,0.2,1009,1.7000000000000002,179,7.4
2020,11,17,4,0,18.5,0.99,0.0921,0.7000000000000001,0,0,0,7,15,0,0,0,0,0.28400000000000003,80.31,106.35000000000001,0.2,1010,1.7000000000000002,178,7.300000000000001
2020,11,17,5,0,18.3,0.99,0.0901,0.7000000000000001,0,0,0,7,15.100000000000001,0,0,0,0,0.28400000000000003,81.69,94.79,0.2,1010,1.7000000000000002,172,6.800000000000001
2020,11,17,6,0,18.6,1.02,0.0844,0.7000000000000001,42,403,96,7,15,46,191,3,71,0.28300000000000003,79.78,82.37,0.2,1010,1.6,166,6.6000000000000005
2020,11,17,7,0,19.3,1.02,0.07780000000000001,0.7000000000000001,74,720,324,3,14.8,130,298,0,234,0.28400000000000003,74.99,69.67,0.2,1010,1.5,166,6.5
2020,11,17,8,0,20.200000000000003,1,0.0729,0.7000000000000001,92,861,565,7,14.5,235,302,0,401,0.28300000000000003,69.73,56.64,0.21,1010,1.5,170,6.5
2020,11,17,9,0,21,0.97,0.06420000000000001,0.7000000000000001,100,945,786,6,14.4,356,179,0,486,0.28300000000000003,65.93,43.47,0.21,1010,1.4000000000000001,175,6.4
2020,11,17,10,0,22.1,0.93,0.057,0.7000000000000001,104,989,957,7,14.4,334,553,0,811,0.28200000000000003,61.57,30.37,0.21,1010,1.5,183,6.300000000000001
2020,11,17,11,0,22.8,0.96,0.0707,0.7000000000000001,117,999,1068,7,14.5,429,423,0,831,0.281,59.61,17.900000000000002,0.21,1010,1.5,193,6.9
2020,11,17,12,0,22.700000000000003,0.9500000000000001,0.0721,0.7000000000000001,120,1003,1109,7,14.700000000000001,447,440,0,881,0.28,60.660000000000004,9.51,0.21,1010,1.6,197,6.800000000000001
2020,11,17,13,0,22.6,0.92,0.0616,0.7000000000000001,112,1009,1085,7,14.8,426,501,0,909,0.279,61.28,15.34,0.21,1010,1.5,200,6.5
2020,11,17,14,0,22.3,0.93,0.056900000000000006,0.7000000000000001,105,995,989,7,14.8,335,588,0,857,0.278,62.34,27.45,0.21,1009,1.5,204,6.300000000000001
2020,11,17,15,0,22,1,0.0603,0.7000000000000001,100,958,828,7,14.700000000000001,247,617,0,717,0.277,63.21,40.47,0.21,1009,1.5,207,6.2
2020,11,17,16,0,21.3,1.07,0.0694,0.7000000000000001,93,887,619,7,14.700000000000001,240,389,0,471,0.276,66.2,53.64,0.21,1010,1.5,208,6.2
2020,11,17,17,0,20.200000000000003,1.1300000000000001,0.0889,0.7000000000000001,83,748,379,8,15,83,748,5,379,0.276,72.2,66.7,0.21,1010,1.5,205,6.2
2020,11,17,18,0,19.400000000000002,1.17,0.1153,0.7000000000000001,57,458,141,6,15.4,65,16,3,68,0.277,77.82000000000001,79.49,0.21,1010,1.6,202,6.2
2020,11,17,19,0,19.1,1.19,0.129,0.7000000000000001,0,0,0,7,15.600000000000001,0,0,0,0,0.28,80.4,91.99,0.21,1011,1.6,199,6.300000000000001
2020,11,17,20,0,18.900000000000002,1.19,0.1267,0.7000000000000001,0,0,0,7,15.700000000000001,0,0,0,0,0.281,81.57000000000001,103.72,0.21,1011,1.7000000000000002,195,6.5
2020,11,17,21,0,18.8,1.16,0.10350000000000001,0.7000000000000001,0,0,0,7,15.700000000000001,0,0,0,0,0.28400000000000003,82.01,114.39,0.21,1012,1.9000000000000001,189,6.5
2020,11,17,22,0,18.7,1.1500000000000001,0.0945,0.7000000000000001,0,0,0,7,15.700000000000001,0,0,0,0,0.28600000000000003,82.66,123.36,0.21,1012,2.1,184,6.4
2020,11,17,23,0,18.7,1.1500000000000001,0.093,0.7000000000000001,0,0,0,7,15.700000000000001,0,0,0,0,0.28700000000000003,82.88,129.69,0.21,1011,2.2,181,6.4
2020,11,18,0,0,18.6,1.16,0.0878,0.7000000000000001,0,0,0,7,15.8,0,0,0,0,0.28700000000000003,83.62,132.32,0.21,1011,2.3000000000000003,179,6.300000000000001
2020,11,18,1,0,18.6,1.16,0.0785,0.7000000000000001,0,0,0,7,15.8,0,0,0,0,0.28800000000000003,83.76,130.64000000000001,0.21,1010,2.3000000000000003,178,6.2
2020,11,18,2,0,18.5,1.1500000000000001,0.0704,0.7000000000000001,0,0,0,7,15.9,0,0,0,0,0.28800000000000003,84.59,125.05,0.21,1010,2.2,176,6.1000000000000005
2020,11,18,3,0,18.400000000000002,1.1400000000000001,0.0673,0.7000000000000001,0,0,0,3,15.9,0,0,0,0,0.28800000000000003,85.48,116.58,0.21,1010,2.1,173,5.9
2020,11,18,4,0,18.2,1.16,0.0666,0.7000000000000001,0,0,0,1,16,0,0,0,0,0.28800000000000003,86.94,106.23,0.21,1011,2,167,5.7
2020,11,18,5,0,18.1,1.18,0.0649,0.7000000000000001,0,0,0,1,16,0,0,0,0,0.28800000000000003,87.55,94.7,0.21,1011,1.9000000000000001,158,5.4
2020,11,18,6,0,18.7,1.19,0.0629,0.7000000000000001,38,447,98,0,15.9,38,447,0,98,0.28800000000000003,83.71000000000001,82.3,0.21,1012,1.8,150,5.6000000000000005
2020,11,18,7,0,19.5,1.22,0.060500000000000005,0.7000000000000001,66,741,324,0,15.5,66,741,0,324,0.289,77.77,69.61,0.21,1012,1.8,147,5.6000000000000005
2020,11,18,8,0,20.5,1.26,0.0582,0.7000000000000001,82,875,564,0,15.200000000000001,82,875,0,564,0.28800000000000003,71.41,56.59,0.2,1013,1.7000000000000002,147,5.4
2020,11,18,9,0,21.6,1.27,0.0557,0.7000000000000001,92,947,780,0,14.700000000000001,92,947,0,780,0.28800000000000003,64.85,43.43,0.2,1013,1.7000000000000002,152,5
2020,11,18,10,0,22.5,1.28,0.053000000000000005,0.7000000000000001,98,991,954,0,14.3,98,991,0,954,0.28700000000000003,59.69,30.32,0.2,1013,1.6,160,4.6000000000000005
2020,11,18,11,0,23.400000000000002,1.27,0.0519,0.7000000000000001,102,1013,1067,0,14,102,1013,0,1067,0.28600000000000003,55.44,17.8,0.2,1012,1.6,169,4.2
2020,11,18,12,0,24,1.29,0.0497,0.7000000000000001,102,1023,1111,0,13.8,102,1023,0,1111,0.28600000000000003,52.99,9.28,0.2,1011,1.6,180,4.2
2020,11,18,13,0,24.5,1.3,0.048400000000000006,0.7000000000000001,100,1019,1084,0,13.8,100,1019,0,1084,0.28700000000000003,51.24,15.15,0.2,1011,1.6,190,4.4
2020,11,18,14,0,24.6,1.22,0.0511,0.7000000000000001,98,996,984,0,13.9,98,996,0,984,0.28800000000000003,51.26,27.3,0.2,1010,1.7000000000000002,198,4.9
2020,11,18,15,0,24.3,1.22,0.052000000000000005,0.7000000000000001,92,959,823,0,14.200000000000001,92,959,0,823,0.28800000000000003,53.22,40.34,0.2,1010,1.8,203,5.7
2020,11,18,16,0,23.6,1.2,0.0548,0.7000000000000001,83,893,615,0,14.8,83,893,0,615,0.28800000000000003,57.660000000000004,53.5,0.2,1010,1.9000000000000001,204,6.5
2020,11,18,17,0,22.400000000000002,1.19,0.0579,0.7000000000000001,69,775,378,0,15.600000000000001,69,775,0,378,0.289,65.37,66.56,0.2,1011,2.1,200,7
2020,11,18,18,0,21.3,1.17,0.060700000000000004,0.7000000000000001,46,536,145,0,16.400000000000002,46,536,0,145,0.289,73.52,79.34,0.2,1011,2.2,193,7
2020,11,18,19,0,20.5,1.1400000000000001,0.061700000000000005,0.7000000000000001,0,0,0,0,17,0,0,0,0,0.29,80.25,91.82000000000001,0.2,1012,2.3000000000000003,187,6.800000000000001
2020,11,18,20,0,20.200000000000003,1.1300000000000001,0.062,0.7000000000000001,0,0,0,1,17.3,0,0,0,0,0.29,83.46000000000001,103.54,0.2,1012,2.3000000000000003,183,6.7
2020,11,18,21,0,20.1,1.1300000000000001,0.06280000000000001,0.7000000000000001,0,0,0,1,17.5,0,0,0,0,0.29,84.96000000000001,114.19,0.2,1012,2.3000000000000003,180,6.7
