latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-28.43585205078125,114.54545593261719,71.0,28800,Australia/Perth,GMT+8

time,wind_speed_10m (m/s),wind_direction_10m (deg),temperature_2m (C),surface_pressure (hPa),relative_humidity_2m (percent),shortwave_radiation (W/m**2),direct_normal_irradiance (W/m**2),diffuse_radiation (W/m**2),dew_point_2m (C),snow_depth (m),rain (mm),albedo (percent)
2024-05-19 06:00:00,5.0447993,39.36931,28.75,1012.241,14.463535,631.0,884.7152,80.0,-0.95,0.0,0.0,
2024-05-19 07:00:00,4.244997,43.09086,28.9,1012.04645,13.62119,516.0,807.07916,88.0,-1.65,0.0,0.0,
2024-05-19 08:00:00,3.04795,48.99101,28.45,1012.4311,13.575699,358.0,721.8585,76.0,-2.05,0.0,0.0,
2024-05-19 09:00:00,1.5,90.0,26.15,1012.96405,17.594769,159.0,435.86703,66.0,-0.35,0.0,0.0,
2024-05-19 10:00:00,2.3323808,120.96369,22.05,1013.5443,21.306276,16.0,50.75899,12.0,-1.1,0.0,0.0,
2024-05-19 11:00:00,2.236068,100.30479,21.55,1013.72864,21.80668,0.0,0.0,0.0,-1.2,0.0,0.0,
2024-05-19 12:00:00,3.5171013,75.17348,21.5,1013.92566,21.873508,0.0,0.0,0.0,-1.2,0.0,0.0,
2024-05-19 13:00:00,4.244997,74.98159,20.5,1013.9962,23.259617,0.0,0.0,0.0,-1.2,0.0,0.0,
2024-05-19 14:00:00,3.8626416,68.74943,20.0,1013.88275,24.077465,0.0,0.0,0.0,-1.15,0.0,0.0,
2024-05-19 15:00:00,3.8626416,68.74943,19.15,1013.56104,25.197554,0.0,0.0,0.0,-1.25,0.0,0.0,
2024-05-19 16:00:00,4.0804415,72.89719,18.9,1013.35535,25.313618,0.0,0.0,0.0,-1.4,0.0,0.0,
2024-05-19 17:00:00,4.1785164,68.96242,18.4,1013.3411,26.406637,0.0,0.0,0.0,-1.25,0.0,0.0,
2024-05-19 18:00:00,4.204759,64.65388,18.1,1013.4317,27.80869,0.0,0.0,0.0,-0.8,0.0,0.0,
2024-05-19 19:00:00,4.5177426,62.30063,17.9,1013.3267,29.74025,0.0,0.0,0.0,-0.05,0.0,0.0,
2024-05-19 20:00:00,5.3,58.10924,18.0,1013.1313,31.654026,0.0,0.0,0.0,0.9,0.0,0.0,
2024-05-19 21:00:00,6.1220913,51.632477,18.4,1013.24194,32.927464,0.0,0.0,0.0,1.8,0.0,0.0,
2024-05-19 22:00:00,6.3031735,48.215576,18.25,1013.53503,34.938515,0.0,0.0,0.0,2.5,0.0,0.0,
2024-05-19 23:00:00,6.4443774,48.14505,17.7,1014.2133,37.47311,0.0,0.0,0.0,3.0,0.0,0.0,
2024-05-20 00:00:00,7.076722,47.290634,18.45,1014.7311,36.772938,50.0,136.04005,34.0,3.4,0.0,0.0,
2024-05-20 01:00:00,6.6843095,51.072456,20.3,1014.38727,33.240715,162.0,98.478386,134.0,3.6,0.0,0.0,
2024-05-20 02:00:00,6.9310894,43.83095,22.95,1014.66077,28.367308,354.0,408.50253,171.0,3.65,0.0,0.0,
2024-05-20 03:00:00,6.762396,38.395203,25.1,1014.42303,23.897495,496.0,515.8217,202.0,3.05,0.0,0.0,
2024-05-20 04:00:00,5.8830266,31.798878,26.0,1013.85266,21.556538,474.0,260.1345,307.0,2.35,0.0,0.0,
2024-05-20 05:00:00,4.792703,23.355589,27.25,1013.1924,18.645763,587.0,538.6095,232.0,1.35,0.0,0.0,
2024-05-20 06:00:00,3.5341196,25.114815,27.9,1012.41614,16.824095,573.0,640.1304,176.0,0.45,0.0,0.0,
2024-05-20 07:00:00,2.34094,19.983198,28.0,1012.3198,16.248991,502.0,753.9685,104.0,0.05,0.0,0.0,
2024-05-20 08:00:00,1.2041595,48.366554,27.4,1012.40283,16.586426,358.0,746.54065,68.0,-0.15,0.0,0.0,
2024-05-20 09:00:00,1.5811387,124.69522,24.9,1012.7311,25.767801,145.0,326.33286,76.0,3.95,0.0,0.0,
2024-05-20 10:00:00,2.2472205,122.27562,22.0,1012.9479,24.799116,14.0,12.842386,13.0,0.95,0.0,0.0,
2024-05-20 11:00:00,2.1,90.0,21.3,1013.3249,25.605495,0.0,0.0,0.0,0.8,0.0,0.0,
2024-05-20 12:00:00,2.640076,65.37646,20.75,1013.90436,26.580963,0.0,0.0,0.0,0.85,0.0,0.0,
2024-05-20 13:00:00,3.6674242,64.133705,19.1,1014.6504,31.18165,0.0,0.0,0.0,1.65,0.0,0.0,
2024-05-20 14:00:00,3.5341196,64.8852,18.65,1014.836,32.76518,0.0,0.0,0.0,1.95,0.0,0.0,
2024-05-20 15:00:00,3.4539833,67.8905,17.65,1014.41034,35.38965,0.0,0.0,0.0,2.15,0.0,0.0,
2024-05-20 16:00:00,3.2695565,66.5713,17.0,1014.0937,36.87346,0.0,0.0,0.0,2.15,0.0,0.0,
2024-05-20 17:00:00,3.6687872,72.55273,16.9,1013.8926,36.84431,0.0,0.0,0.0,2.05,0.0,0.0,
2024-05-20 18:00:00,4.1231055,75.96373,16.6,1013.7847,36.234566,0.0,0.0,0.0,1.55,0.0,0.0,
2024-05-20 19:00:00,4.0521603,74.248764,16.6,1013.48724,34.9577,0.0,0.0,0.0,1.05,0.0,0.0,
2024-05-20 20:00:00,4.3965893,72.80138,16.6,1013.38806,34.707165,0.0,0.0,0.0,0.95,0.0,0.0,
2024-05-20 21:00:00,4.808326,73.07241,16.5,1013.38495,35.180622,0.0,0.0,0.0,1.05,0.0,0.0,
2024-05-20 22:00:00,5.186521,70.866264,16.45,1013.4828,35.675117,0.0,0.0,0.0,1.2,0.0,0.0,
2024-05-20 23:00:00,5.515433,67.61982,16.6,1013.7847,35.975933,0.0,0.0,0.0,1.45,0.0,0.0,
2024-05-21 00:00:00,5.948109,63.00425,17.7,1014.2133,34.40817,41.0,34.36326,37.0,1.8,0.0,0.0,
2024-05-21 01:00:00,5.5461698,64.35905,19.8,1014.6708,31.831758,155.0,102.864655,126.0,2.55,0.0,0.0,
2024-05-21 02:00:00,5.4589376,61.55718,22.25,1014.8393,27.579014,268.0,123.483406,213.0,2.65,0.0,0.0,
2024-05-21 03:00:00,5.4644303,55.43741,24.25,1014.3994,24.181448,396.0,250.31451,254.0,2.5,0.0,0.0,
2024-05-21 04:00:00,4.8270073,50.04252,25.95,1013.55347,21.163364,485.0,294.08682,297.0,2.05,0.0,0.0,
2024-05-21 05:00:00,3.676955,44.999897,27.5,1012.5046,17.598894,594.0,610.8689,193.0,0.75,0.0,0.0,
2024-05-21 06:00:00,2.5942245,62.447273,27.9,1011.821,16.702929,546.0,586.0991,184.0,0.35,0.0,0.0,
2024-05-21 07:00:00,2.302173,92.4895,27.9,1011.4242,16.462912,479.0,664.11035,130.0,0.15,0.0,0.0,
2024-05-21 08:00:00,2.3259406,115.46331,27.2,1011.50476,16.66054,332.0,605.6895,98.0,-0.25,0.0,0.0,
2024-05-21 09:00:00,1.3601471,143.97253,25.2,1011.64825,20.230705,150.0,410.32083,64.0,0.8,0.0,0.0,
2024-05-21 10:00:00,1.9849433,139.08571,21.6,1011.64703,24.424137,15.0,64.95936,10.0,0.4,0.0,0.0,
2024-05-21 11:00:00,2.6925821,105.06854,21.6,1012.2421,22.303743,0.0,0.0,0.0,-0.85,0.0,0.0,
2024-05-21 12:00:00,3.3136082,84.805664,21.4,1012.5343,20.523016,0.0,0.0,0.0,-2.15,0.0,0.0,
2024-05-21 13:00:00,3.324154,83.08887,19.55,1012.7792,24.758875,0.0,0.0,0.0,-1.15,0.0,0.0,
2024-05-21 14:00:00,3.5128336,85.101,18.55,1012.8497,26.838245,0.0,0.0,0.0,-0.9,0.0,0.0,
2024-05-21 15:00:00,3.8052595,86.98728,18.0,1012.7346,28.395197,0.0,0.0,0.0,-0.6,0.0,0.0,
2024-05-21 16:00:00,4.0112343,85.71093,17.75,1012.3306,28.635866,0.0,0.0,0.0,-0.7,0.0,0.0,
2024-05-21 17:00:00,3.9204593,84.14409,17.85,1011.83765,27.434996,0.0,0.0,0.0,-1.2,0.0,0.0,
2024-05-21 18:00:00,4.110961,85.81516,17.75,1011.4381,27.106846,0.0,0.0,0.0,-1.45,0.0,0.0,
2024-05-21 19:00:00,4.527693,83.659904,17.6,1011.037,27.364302,0.0,0.0,0.0,-1.45,0.0,0.0,
2024-05-21 20:00:00,4.9365983,83.019035,17.3,1010.83,28.195995,0.0,0.0,0.0,-1.3,0.0,0.0,
2024-05-21 21:00:00,5.2392745,76.75947,16.6,1010.90894,29.69168,0.0,0.0,0.0,-1.2,0.0,0.0,
2024-05-21 22:00:00,5.8189344,70.94221,16.4,1011.0021,28.98821,0.0,0.0,0.0,-1.7,0.0,0.0,
2024-05-21 23:00:00,5.9615436,67.306175,16.25,1011.29517,27.28392,0.0,0.0,0.0,-2.65,0.0,0.0,
2024-05-22 00:00:00,5.948109,63.00425,17.25,1011.721,24.307577,53.0,199.63693,30.0,-3.35,0.0,0.0,
2024-05-22 01:00:00,5.4120235,62.48809,19.55,1011.9858,20.27291,200.0,314.78763,112.0,-3.85,0.0,0.0,
2024-05-22 02:00:00,4.8877397,59.23736,22.65,1011.87494,16.202991,395.0,616.4332,122.0,-4.3,0.0,0.0,
2024-05-22 03:00:00,4.62277,51.146618,25.05,1011.24725,13.60928,546.0,757.9818,118.0,-4.7,0.0,0.0,
2024-05-22 04:00:00,4.5343137,48.57643,26.55,1010.09814,11.36914,618.0,749.27374,141.0,-5.9,0.0,0.0,
2024-05-22 05:00:00,3.720215,53.74608,27.2,1009.22327,10.695295,613.0,642.35364,193.0,-6.2,0.0,0.0,
2024-05-22 06:00:00,2.8653097,60.75127,27.45,1008.6347,10.34023,546.0,562.44415,200.0,-6.45,0.0,0.0,
2024-05-22 07:00:00,1.3038405,122.471176,27.0,1008.2259,10.217355,422.0,407.08432,209.0,-6.95,0.0,0.0,
2024-05-22 08:00:00,3.275668,192.33908,25.6,1008.1876,20.625826,307.0,452.77908,133.0,1.4,0.0,0.0,
2024-05-22 09:00:00,4.295346,192.09474,23.05,1008.415,45.67901,158.0,476.3682,59.0,10.7,0.0,0.0,
2024-05-22 10:00:00,4.5,180.0,20.8,1008.55005,60.584236,17.0,118.241135,8.0,12.9,0.0,0.0,
2024-05-22 11:00:00,4.0706263,152.176,20.05,1008.9255,52.55444,0.0,0.0,0.0,10.05,0.0,0.0,
2024-05-22 12:00:00,4.318565,132.18437,19.4,1009.1052,36.532486,0.0,0.0,0.0,4.15,0.0,0.0,
2024-05-22 13:00:00,3.710795,104.03627,17.2,1009.43884,33.291767,0.0,0.0,0.0,0.9,0.0,0.0,
2024-05-22 14:00:00,4.14367,81.67444,16.65,1009.52185,21.889671,0.0,0.0,0.0,-5.25,0.0,0.0,
2024-05-22 15:00:00,4.570558,79.919464,16.9,1009.3308,20.507156,0.0,0.0,0.0,-5.9,0.0,0.0,
2024-05-22 16:00:00,4.707441,77.735245,16.6,1009.12384,20.821896,0.0,0.0,0.0,-5.95,0.0,0.0,
2024-05-22 17:00:00,4.753946,75.37909,15.95,1008.8074,21.951487,0.0,0.0,0.0,-5.8,0.0,0.0,
2024-05-22 18:00:00,4.9477267,75.96373,15.55,1008.20074,22.606188,0.0,0.0,0.0,-5.75,0.0,0.0,
2024-05-22 19:00:00,5.0289164,72.64589,15.4,1007.998,22.394138,0.0,0.0,0.0,-6.0,0.0,0.0,
2024-05-22 20:00:00,5.2201533,69.82927,15.3,1007.6973,22.112339,0.0,0.0,0.0,-6.25,0.0,0.0,
2024-05-22 21:00:00,5.4781384,68.58697,15.3,1007.49896,22.281847,0.0,0.0,0.0,-6.15,0.0,0.0,
2024-05-22 22:00:00,5.6859474,66.139824,15.1,1007.1958,23.00432,0.0,0.0,0.0,-5.9,0.0,0.0,
2024-05-22 23:00:00,5.6797886,63.886147,14.9,1007.28894,23.659637,0.0,0.0,0.0,-5.7,0.0,0.0,
2024-05-23 00:00:00,5.994164,62.152523,16.0,1007.6187,23.075266,59.0,342.01016,20.0,-5.1,0.0,0.0,
2024-05-23 01:00:00,5.235456,61.47699,18.9,1008.00006,20.718515,245.0,692.5947,53.0,-4.1,0.0,0.0,
2024-05-23 02:00:00,4.6647615,59.03632,22.6,1007.50964,17.385138,427.0,812.9325,69.0,-3.4,0.0,0.0,
2024-05-23 03:00:00,4.4553337,45.909298,25.35,1007.387,14.73741,561.0,834.39844,92.0,-3.4,0.0,0.0,
2024-05-23 04:00:00,4.248529,26.564985,26.95,1006.8356,12.486678,629.0,796.49506,124.0,-4.35,0.0,0.0,
2024-05-23 05:00:00,3.4525354,10.007925,27.75,1005.76624,10.923399,666.0,882.8254,91.0,-5.5,0.0,0.0,
2024-05-23 06:00:00,2.158703,346.60748,27.9,1004.97626,10.424008,626.0,897.55475,76.0,-6.0,0.0,0.0,
2024-05-23 07:00:00,1.1401755,322.12494,27.35,1004.26746,10.929932,513.0,827.2077,82.0,-5.8,0.0,0.0,
2024-05-23 08:00:00,3.008322,254.57777,25.75,1004.52155,26.089575,328.0,591.1103,102.0,4.85,0.0,0.0,
2024-05-23 09:00:00,3.757659,244.7989,22.65,1005.1305,48.059795,153.0,446.31506,61.0,11.1,0.0,0.0,
2024-05-23 10:00:00,2.158703,193.39252,20.05,1005.2559,61.207787,11.0,0.0,11.0,12.35,0.0,0.0,
2024-05-23 11:00:00,2.3345234,189.86574,19.2,1005.6284,69.11175,0.0,0.0,0.0,13.4,0.0,0.0,
2024-05-23 12:00:00,2.1095023,148.57048,18.8,1006.11285,72.25468,0.0,0.0,0.0,13.7,0.0,0.0,
2024-05-23 13:00:00,1.9104973,96.00892,16.95,1006.3573,65.542145,0.0,0.0,0.0,10.45,0.0,0.0,
2024-05-23 14:00:00,1.5132746,82.40546,17.1,1006.2623,53.208683,0.0,0.0,0.0,7.5,0.0,0.0,
2024-05-23 15:00:00,1.7720045,73.61038,17.15,1005.768,44.489376,0.0,0.0,0.0,4.95,0.0,0.0,
2024-05-23 16:00:00,1.6552945,64.98315,16.5,1005.15405,43.078983,0.0,0.0,0.0,3.9,0.0,0.0,
2024-05-23 17:00:00,1.9209373,51.34017,15.95,1004.64246,41.28371,0.0,0.0,0.0,2.8,0.0,0.0,
2024-05-23 18:00:00,2.0124612,63.435013,14.1,1004.0925,42.997746,0.0,0.0,0.0,1.7,0.0,0.0,
2024-05-23 19:00:00,1.9416488,55.491425,14.3,1003.99896,39.503635,0.0,0.0,0.0,0.7,0.0,0.0,
2024-05-23 20:00:00,2.3600848,53.61555,14.6,1003.7104,35.38956,0.0,0.0,0.0,-0.55,0.0,0.0,
2024-05-23 21:00:00,2.7018511,38.990997,15.55,1003.7384,30.830751,0.0,0.0,0.0,-1.6,0.0,0.0,
2024-05-23 22:00:00,2.607681,32.471172,14.7,1003.9118,31.500822,0.0,0.0,0.0,-2.05,0.0,0.0,
2024-05-23 23:00:00,2.2825425,28.810698,14.7,1004.7051,30.810598,0.0,0.0,0.0,-2.35,0.0,0.0,
2024-05-24 00:00:00,2.4738634,14.036275,16.25,1005.64264,28.52163,37.0,44.297947,32.0,-2.05,0.0,0.0,
2024-05-24 01:00:00,2.6925824,21.801476,19.7,1006.0396,24.261301,172.0,181.86954,122.0,-1.3,0.0,0.0,
2024-05-24 02:00:00,2.3194828,7.4313188,22.95,1006.23004,28.467304,370.0,541.1701,133.0,3.7,0.0,0.0,
2024-05-24 03:00:00,2.3706539,332.3541,24.5,1005.9754,35.149727,507.0,629.06244,155.0,8.1,0.0,0.0,
2024-05-24 04:00:00,2.996665,295.7099,25.45,1005.40607,31.667496,611.0,790.177,112.0,7.4,0.0,0.0,
2024-05-24 05:00:00,4.318565,275.31445,25.55,1005.1113,36.90533,646.0,863.04865,86.0,9.75,0.0,0.0,
2024-05-24 06:00:00,4.4102154,273.90042,25.2,1004.804,41.91917,599.0,858.37256,75.0,11.35,0.0,0.0,
2024-05-24 07:00:00,4.925444,275.82623,24.65,1004.88837,45.51546,493.0,813.2474,71.0,12.1,0.0,0.0,
2024-05-24 08:00:00,4.9648767,279.27252,23.65,1005.25745,52.967407,337.0,722.826,62.0,13.5,0.0,0.0,
2024-05-24 09:00:00,3.9849718,287.52567,22.65,1005.8247,58.314587,155.0,547.61444,43.0,14.05,0.0,0.0,
2024-05-24 10:00:00,2.505993,298.61035,20.95,1005.7774,67.03695,15.0,107.34594,7.0,14.6,0.0,0.0,
2024-05-24 11:00:00,1.9104972,312.8789,19.7,1006.2379,75.02781,0.0,0.0,0.0,15.15,0.0,0.0,
2024-05-24 12:00:00,2.0,323.13,18.95,1006.81146,79.62853,0.0,0.0,0.0,15.35,0.0,0.0,
2024-05-24 13:00:00,1.9313208,338.74942,18.4,1007.2916,79.29573,0.0,0.0,0.0,14.75,0.0,0.0,
2024-05-24 14:00:00,2.0615528,345.9637,18.1,1007.4814,80.542366,0.0,0.0,0.0,14.7,0.0,0.0,
2024-05-24 15:00:00,2.0615528,345.9637,17.9,1007.7732,81.5614,0.0,0.0,0.0,14.7,0.0,0.0,
2024-05-24 16:00:00,2.158703,346.60748,17.75,1007.66956,82.86757,0.0,0.0,0.0,14.8,0.0,0.0,
2024-05-24 17:00:00,2.2022717,357.3975,17.65,1007.66675,84.20077,0.0,0.0,0.0,14.95,0.0,0.0,
2024-05-24 18:00:00,2.3345234,9.865748,17.5,1007.5632,84.18398,0.0,0.0,0.0,14.8,0.0,0.0,
2024-05-24 19:00:00,2.745906,10.491434,17.25,1007.655,85.79983,0.0,0.0,0.0,14.85,0.0,0.0,
2024-05-24 20:00:00,2.3345234,9.865748,17.15,1007.7514,86.344246,0.0,0.0,0.0,14.85,0.0,0.0,
2024-05-24 21:00:00,2.5495098,11.3098955,17.1,1007.9482,86.61789,0.0,0.0,0.0,14.85,0.0,0.0,
2024-05-24 22:00:00,2.3537204,12.26477,17.2,1008.2488,86.62748,0.0,0.0,0.0,14.95,0.0,0.0,
2024-05-24 23:00:00,2.404163,16.927603,17.1,1008.9399,87.73998,0.0,0.0,0.0,15.05,0.0,0.0,
2024-05-25 00:00:00,2.8,360.0,18.8,1009.5839,80.3779,45.0,232.69609,19.0,15.35,0.0,0.0,
2024-05-25 01:00:00,2.9546573,293.9625,21.1,1010.2446,77.43808,175.0,399.75244,66.0,17.0,0.0,0.0,
2024-05-25 02:00:00,4.016217,288.88617,21.7,1010.85645,74.64359,306.0,424.7498,121.0,17.0,0.0,0.3,
2024-05-25 03:00:00,3.981206,281.59213,22.25,1010.9712,72.86992,412.0,499.0087,134.0,17.15,0.0,0.3,
2024-05-25 04:00:00,3.9204593,264.14407,22.6,1010.88196,71.56203,518.0,592.95874,145.0,17.2,0.0,0.2,
2024-05-25 05:00:00,3.5468295,248.4985,22.9,1010.59265,68.73144,556.0,672.872,121.0,16.85,0.0,0.1,
2024-05-25 06:00:00,3.6715121,240.64233,23.0,1010.0995,67.45483,544.0,726.7115,102.0,16.65,0.0,0.2,
2024-05-25 07:00:00,3.6891732,237.17146,22.8,1010.3916,67.414406,445.0,684.89435,91.0,16.45,0.0,0.0,
2024-05-25 08:00:00,3.3421547,231.07245,22.65,1010.68475,66.107285,293.0,586.2866,71.0,16.0,0.0,0.0,
2024-05-25 09:00:00,2.9832866,219.55963,21.9,1011.3581,67.66341,125.0,369.46548,50.0,15.65,0.0,0.0,
2024-05-25 10:00:00,1.7,208.07239,20.55,1011.7168,73.26999,13.0,81.3105,7.0,15.6,0.0,0.0,
2024-05-25 11:00:00,2.1377556,190.78426,18.7,1012.15955,82.18836,0.0,0.0,0.0,15.6,0.0,0.0,
2024-05-25 12:00:00,2.2825425,151.1893,17.8,1012.3319,86.131165,0.0,0.0,0.0,15.45,0.0,0.0,
2024-05-25 13:00:00,2.1931713,136.8476,16.85,1012.9987,89.42787,0.0,0.0,0.0,15.1,0.0,0.0,
2024-05-25 14:00:00,1.5811388,108.43504,16.75,1012.9956,88.56091,0.0,0.0,0.0,14.85,0.0,0.0,
2024-05-25 15:00:00,2.109502,95.44024,16.4,1012.8863,89.97136,0.0,0.0,0.0,14.75,0.0,0.0,
2024-05-25 16:00:00,2.5019991,87.70944,16.25,1012.5843,90.542496,0.0,0.0,0.0,14.7,0.0,0.0,
2024-05-25 17:00:00,2.0099752,84.2895,15.65,1012.46765,91.38385,0.0,0.0,0.0,14.25,0.0,0.0,
2024-05-25 18:00:00,2.184033,74.054535,15.3,1012.5563,91.65828,0.0,0.0,0.0,13.95,0.0,0.0,
2024-05-25 19:00:00,2.5553863,59.420856,15.1,1012.6497,91.943954,0.0,0.0,0.0,13.8,0.0,0.0,
2024-05-25 20:00:00,2.6925824,68.19853,15.05,1012.7473,91.345406,0.0,0.0,0.0,13.65,0.0,0.0,
2024-05-25 21:00:00,2.84605,71.564964,14.9,1012.9412,91.33578,0.0,0.0,0.0,13.5,0.0,0.0,
2024-05-25 22:00:00,2.6683328,77.00539,14.65,1013.13226,92.21682,0.0,0.0,0.0,13.4,0.0,0.0,
2024-05-25 23:00:00,2.8160257,73.49557,14.55,1013.6252,92.211,0.0,0.0,0.0,13.3,0.0,0.0,
2024-05-26 00:00:00,3.6055512,70.559875,15.7,1013.85754,88.47313,51.0,289.28568,19.0,13.8,0.0,0.0,
2024-05-26 01:00:00,3.0413814,80.53775,19.4,1014.4607,77.179115,215.0,573.093,60.0,15.3,0.0,0.0,
2024-05-26 02:00:00,2.3086793,85.03035,22.4,1014.3476,61.74769,389.0,731.73584,72.0,14.7,0.0,0.0,
2024-05-26 03:00:00,1.1,90.0,24.35,1013.9061,54.71534,527.0,814.8393,75.0,14.65,0.0,0.0,
2024-05-26 04:00:00,0.8062258,240.2552,25.55,1013.0467,48.997826,609.0,847.3416,78.0,14.05,0.0,0.0,
2024-05-26 05:00:00,3.1241,230.19447,25.65,1012.0573,52.123352,628.0,849.1402,81.0,15.1,0.0,0.0,
2024-05-26 06:00:00,5.060632,217.77574,24.5,1011.52997,59.133293,579.0,818.3958,83.0,16.0,0.0,0.0,
2024-05-26 07:00:00,5.1312766,213.07068,23.9,1011.31476,59.37076,479.0,780.713,77.0,15.5,0.0,0.0,
2024-05-26 08:00:00,4.3829217,207.1496,23.2,1011.59296,59.779984,319.0,655.27277,72.0,14.95,0.0,0.0,
2024-05-26 09:00:00,3.992493,202.06795,22.25,1011.963,64.55845,151.0,530.88324,44.0,15.25,0.0,0.0,
2024-05-26 10:00:00,3.4014704,178.31535,20.75,1012.3175,73.77483,14.0,95.75954,7.0,15.9,0.0,0.0,
2024-05-26 11:00:00,3.613862,165.5792,20.15,1012.6971,77.540855,0.0,0.0,0.0,16.1,0.0,0.0,
2024-05-26 12:00:00,3.1384711,157.52052,19.65,1013.0795,79.72582,0.0,0.0,0.0,16.05,0.0,0.0,
2024-05-26 13:00:00,2.6172504,133.45189,18.3,1013.2391,85.631744,0.0,0.0,0.0,15.85,0.0,0.0,
2024-05-26 14:00:00,2.2671568,131.42357,17.75,1013.12396,88.92724,0.0,0.0,0.0,15.9,0.0,0.0,
2024-05-26 15:00:00,2.640076,114.62355,17.65,1012.8236,90.35053,0.0,0.0,0.0,16.05,0.0,0.0,
2024-05-26 16:00:00,2.3537204,102.26476,17.15,1012.5115,92.06557,0.0,0.0,0.0,15.85,0.0,0.0,
2024-05-26 17:00:00,2.8160255,96.11541,16.95,1012.109,91.75961,0.0,0.0,0.0,15.6,0.0,0.0,
2024-05-26 18:00:00,2.630589,98.74608,16.6,1011.8014,91.15088,0.0,0.0,0.0,15.15,0.0,0.0,
2024-05-26 19:00:00,2.5179358,96.84268,16.15,1011.4906,91.12146,0.0,0.0,0.0,14.7,0.0,0.0,
2024-05-26 20:00:00,2.5,90.0,15.7,1011.3784,91.683014,0.0,0.0,0.0,14.35,0.0,0.0,
2024-05-26 21:00:00,2.6172504,83.41815,15.4,1011.17126,91.664474,0.0,0.0,0.0,14.05,0.0,0.0,
2024-05-26 22:00:00,2.7018514,87.87895,15.15,1011.16394,91.05556,0.0,0.0,0.0,13.7,0.0,0.0,
2024-05-26 23:00:00,2.7073975,85.76369,14.9,1011.5529,90.743,0.0,0.0,0.0,13.4,0.0,0.0,
2024-05-27 00:00:00,3.535534,81.86999,15.9,1011.68164,86.22108,49.0,283.03937,18.0,13.6,0.0,0.0,
2024-05-27 01:00:00,2.745906,79.50858,18.45,1012.2518,77.53204,220.0,622.4259,53.0,14.45,0.0,0.0,
2024-05-27 02:00:00,2.0099752,95.7105,21.4,1012.0384,62.9325,393.0,756.48224,67.0,14.05,0.0,0.0,
2024-05-27 03:00:00,1.3453624,138.01286,23.5,1011.40283,50.894615,524.0,796.5465,84.0,12.75,0.0,0.0,
2024-05-27 04:00:00,1.3000001,202.6199,24.6,1010.24304,46.560814,587.0,739.96,125.0,12.4,0.0,0.0,
2024-05-27 05:00:00,2.8999999,223.60289,24.85,1009.25806,48.970413,609.0,757.05566,123.0,13.4,0.0,0.0,
2024-05-27 06:00:00,4.5,216.86998,23.95,1008.7374,55.504463,568.0,753.31866,113.0,14.5,0.0,0.0,
2024-05-27 07:00:00,4.1340055,212.15227,23.45,1008.5252,54.665585,464.0,699.7419,105.0,13.8,0.0,0.0,
2024-05-27 08:00:00,3.4,208.07239,22.85,1008.31,55.77117,324.0,663.4409,75.0,13.55,0.0,0.0,
2024-05-27 09:00:00,3.275668,192.33908,21.5,1008.3716,62.95483,146.0,464.5638,53.0,14.15,0.0,0.0,
2024-05-27 10:00:00,2.3,180.0,19.65,1008.4183,75.01955,13.0,69.01342,8.0,15.1,0.0,0.0,
2024-05-27 11:00:00,2.0615528,165.96373,19.0,1008.5979,80.66277,0.0,0.0,0.0,15.6,0.0,0.0,
2024-05-27 12:00:00,2.147091,152.24155,18.55,1008.7836,83.49603,0.0,0.0,0.0,15.7,0.0,0.0,
2024-05-27 13:00:00,1.9209373,141.34016,18.25,1008.87396,85.08068,0.0,0.0,0.0,15.7,0.0,0.0,
2024-05-27 14:00:00,2.0518284,133.02507,17.9,1008.7649,85.59081,0.0,0.0,0.0,15.45,0.0,0.0,
2024-05-27 15:00:00,2.2825425,118.8107,17.65,1008.2618,85.017075,0.0,0.0,0.0,15.1,0.0,0.0,
2024-05-27 16:00:00,2.1023796,115.34614,17.4,1007.6595,85.81504,0.0,0.0,0.0,15.0,0.0,0.0,
2024-05-27 17:00:00,1.9235384,117.89718,17.15,1007.0572,88.59409,0.0,0.0,0.0,15.25,0.0,0.0,
2024-05-27 18:00:00,2.0124612,116.56499,16.95,1006.6548,90.30095,0.0,0.0,0.0,15.35,0.0,0.0,
2024-05-27 19:00:00,2.5079873,85.42616,16.8,1006.3529,90.871895,0.0,0.0,0.0,15.3,0.0,0.0,
2024-05-27 20:00:00,1.9924859,72.47434,16.15,1006.334,92.00661,0.0,0.0,0.0,14.85,0.0,0.0,
2024-05-27 21:00:00,1.8384776,67.61982,15.8,1006.22473,92.28324,0.0,0.0,0.0,14.55,0.0,0.0,
2024-05-27 22:00:00,2.1931713,65.77226,15.7,1005.8252,92.27751,0.0,0.0,0.0,14.45,0.0,0.0,
2024-05-27 23:00:00,2.4596748,63.435013,15.7,1005.9244,91.091896,0.0,0.0,0.0,14.25,0.0,0.0,
2024-05-28 00:00:00,3.0528674,58.392544,17.05,1006.0627,84.95304,43.0,212.06125,20.0,14.5,0.0,0.0,
2024-05-28 01:00:00,1.6278821,42.510403,19.75,1006.4375,74.55546,147.0,214.12282,90.0,15.1,0.0,0.0,
2024-05-28 02:00:00,1.2206556,325.0079,20.9,1006.17255,70.79471,253.0,251.9064,145.0,15.4,0.0,0.0,
2024-05-28 03:00:00,2.9,270.0,21.85,1005.50507,66.791725,465.0,647.1198,109.0,15.4,0.0,0.2,
